customer_id,churn,tenure,city_tier,warehouse_to_home,gender,hour_spend_on_app,number_of_device_registered,satisfaction_score,marital_status,number_of_address,complain,order_amount_hike_fromlast_year,coupon_used,order_count,day_since_last_order,cashback_amount,preferred_login_device,preferred_payment_mode,prefered_order_cat
53958,0.0,8.0,3.0,17.0,Male,3.0,4.0,3.0,Married,3.0,1.0,15.0,2.0,2.0,8.0,165.01,Mobile Phone,Debit Card,Laptop & Accessory
53959,0.0,27.0,1.0,7.0,Female,3.0,5.0,3.0,Married,6.0,1.0,21.0,1.0,2.8252994394290427,3.0,254.65,Mobile Phone,Credit Card,Grocery
53960,0.0,17.0,2.0,9.0,Male,4.0,4.0,1.0,Single,2.0,0.0,14.0,1.0,2.0,9.0,160.39,Mobile Phone,Debit Card,Mobile Phone
53961,0.0,8.0,3.0,10.0,Female,3.0,6.0,1.0,Single,7.0,0.0,13.0,2.0,3.0,3.0,185.29,Mobile Phone,Debit Card,Laptop & Accessory
53962,1.0,1.0,3.0,14.0,Male,3.0,4.0,4.0,Single,3.0,0.0,14.0,2.0,2.0,1.0,151.79,Mobile Phone,E wallet,Mobile Phone
53963,0.0,12.0,1.0,13.0,Female,3.0,5.0,3.0,Married,3.0,0.0,12.0,1.0,2.0,5.0,162.02,Mobile Phone,UPI,Mobile Phone
53964,1.0,1.0,1.0,15.0,Female,4.0,4.0,5.0,Married,3.0,1.0,18.0,1.0,2.0,1.0,148.98,Phone,Credit Card,Mobile Phone
53965,0.0,5.0,3.0,36.0,Female,4.0,5.0,1.0,Married,3.0,0.0,15.0,3.0,6.0,8.0,179.68,Mobile Phone,E wallet,Laptop & Accessory
53966,0.0,25.0,1.0,10.0,Female,3.0,4.0,3.0,Married,4.0,0.0,12.0,3.0,4.448631447546358,3.0,256.16,Mobile Phone,Cash on Delivery,Grocery
53967,0.0,11.0,3.0,16.0,Male,3.0,5.0,4.0,Married,3.0,0.0,15.0,1.0,2.0,4.0,166.89,Mobile Phone,E wallet,Laptop & Accessory
53968,0.0,20.0,1.0,9.0,Male,3.0,4.0,1.0,Married,9.0,1.0,15.969829140557266,2.0,3.0,3.0,318.28,Mobile Phone,Credit Card,Others
53969,0.0,10.0,1.0,17.0,Male,3.0,4.0,5.0,Married,9.0,1.0,14.0,2.0,6.0,8.0,208.21,Mobile Phone,Debit Card,Grocery
53970,1.0,8.0,1.0,7.0,Male,3.0,4.0,4.0,Married,3.0,1.0,13.0,2.0,3.0,4.0,148.42,Mobile Phone,Credit Card,Mobile Phone
53971,0.0,11.0,2.0,15.0,Male,3.0,4.0,4.0,Married,4.0,0.0,14.0,5.0,5.0,8.0,165.71,Mobile Phone,UPI,Laptop & Accessory
53972,1.0,1.0,3.0,34.0,Male,3.0,4.0,1.0,Single,3.0,1.0,19.0,1.0,8.0,8.0,183.13,Mobile Phone,Debit Card,Laptop & Accessory
53973,0.0,7.0,1.0,15.0,Male,3.0,2.0,5.0,Married,8.0,0.0,20.0,7.0,8.0,7.0,156.43,Mobile Phone,Debit Card,Mobile Phone
53974,0.0,2.0,1.0,7.0,Male,3.0,4.0,1.0,Married,3.0,0.0,12.0,1.0,2.0,4.0,145.44,Phone,Debit Card,Mobile Phone
53975,0.0,13.0,1.0,17.0,Male,4.0,4.0,3.0,Single,9.0,0.0,22.0,3.0,4.047682601748596,3.0,259.64,Mobile Phone,Credit Card,Grocery
53976,0.0,20.0,3.0,33.0,Male,4.0,5.0,4.0,Single,10.0,0.0,16.0,3.0,3.0,3.0,204.91,Mobile Phone,Debit Card,Laptop & Accessory
53977,0.0,14.0,1.0,9.0,Female,3.0,4.0,5.0,Married,6.0,0.0,18.0,2.0,2.0,3.0,158.77,Mobile Phone,Debit Card,Mobile Phone
53978,0.0,16.0,1.0,20.0,Male,4.0,2.0,5.0,Married,7.0,0.0,19.0,2.0,2.0,1.0,180.38,Mobile Phone,Credit Card,Laptop & Accessory
53979,0.0,9.0,1.0,9.0,Male,3.0,4.0,1.0,Married,4.0,0.0,15.0,1.0,2.0,8.0,182.62,Mobile Phone,Credit Card,Laptop & Accessory
53980,0.0,12.0,2.0,9.0,Male,4.0,4.0,4.0,Married,7.0,0.0,14.0,4.0,4.0,9.0,150.92,Mobile Phone,UPI,Mobile Phone
53981,1.0,1.0,1.0,16.0,Male,4.0,4.0,5.0,Married,6.0,0.0,18.0,1.0,2.0,8.0,178.46,Mobile Phone,Debit Card,Laptop & Accessory
53982,1.0,1.0,1.0,17.0,Male,3.0,4.0,5.0,Single,3.0,0.0,16.0,1.0,2.0,9.0,167.13,Mobile Phone,Credit Card,Laptop & Accessory
53983,0.0,13.0,3.0,27.0,Male,3.0,4.0,1.0,Married,4.0,0.0,19.0,2.0,3.0,3.0,166.27,Mobile Phone,Debit Card,Laptop & Accessory
53984,0.0,17.0,1.0,16.0,Male,3.0,4.0,3.0,Single,6.0,0.0,14.0,1.0,2.0,3.0,149.38,Mobile Phone,Debit Card,Mobile Phone
53985,0.0,15.0,1.0,12.0,Male,3.0,2.0,4.0,Single,5.0,0.0,13.0,2.0,2.0,3.0,193.7,Mobile Phone,Debit Card,Laptop & Accessory
53986,0.0,15.0,3.0,11.0,Female,3.0,4.0,3.0,Married,2.0,1.0,14.0,1.0,14.0,12.71666020958672,229.47,Mobile Phone,E wallet,Grocery
53987,0.0,4.0,1.0,17.0,Female,4.0,4.0,3.0,Single,11.0,0.0,15.0,1.0,2.0,4.3578775857741885,221.67,Mobile Phone,Credit Card,Grocery
53988,1.0,1.0,2.0,27.0,Female,4.0,4.0,4.0,Married,2.0,1.0,12.0,1.0,2.0,5.0,146.48,Phone,Credit Card,Mobile Phone
53989,1.0,10.0,1.0,28.0,Female,4.0,4.0,4.0,Married,6.0,0.0,23.0,2.0,4.0,5.780312569755591,214.26,Mobile Phone,Credit Card,Laptop & Accessory
53990,0.0,14.0,1.0,7.0,Female,3.0,4.0,1.0,Married,6.0,0.0,18.0,1.0,2.0,4.0,190.13,Mobile Phone,Debit Card,Laptop & Accessory
53991,0.0,8.0,3.0,15.0,Male,4.0,2.0,3.0,Married,3.0,0.0,22.0,1.0,5.0,9.0,192.99,Mobile Phone,Cash on Delivery,Laptop & Accessory
53992,0.0,31.0,3.0,9.0,Male,3.0,4.0,4.0,Married,6.0,0.0,23.0,11.0,15.0,15.0,25.0,Mobile Phone,Credit Card,Grocery
53993,0.0,9.0,1.0,30.0,Male,4.0,6.0,3.0,Married,2.0,0.0,17.0,2.0,2.0,4.0,152.05,Mobile Phone,Credit Card,Mobile Phone
53994,0.0,21.0,1.0,11.0,Female,4.0,5.0,4.0,Married,10.0,1.0,13.0,3.0,15.0,12.057248646079978,228.33,Mobile Phone,Debit Card,Grocery
53995,0.0,14.0,1.0,19.0,Female,3.0,4.0,5.0,Married,4.0,0.0,13.0,8.0,8.0,8.0,169.48,Mobile Phone,Debit Card,Laptop & Accessory
53996,0.0,28.0,1.0,14.0,Female,4.0,4.0,1.0,Married,6.0,0.0,16.0,2.0,2.0,8.0,193.54,Mobile Phone,Credit Card,Laptop & Accessory
53997,0.0,5.0,3.0,14.0,Female,4.0,4.0,5.0,Married,4.0,0.0,15.0,3.0,3.0,6.012606991625039,221.37,Mobile Phone,E wallet,Grocery
53998,0.0,2.0,1.0,7.0,Female,4.0,4.0,5.0,Married,3.0,0.0,26.0,2.0,2.0,3.0,160.91,Mobile Phone,Credit Card,Mobile Phone
53999,0.0,12.0,3.0,9.0,Female,4.0,6.0,1.0,Married,4.0,1.0,21.0,1.0,2.0,4.0,179.05,Mobile Phone,E wallet,Laptop & Accessory
54000,0.0,1.0,3.0,17.0,Male,3.0,4.0,1.0,Single,3.0,0.0,14.0,1.0,2.0,3.0,171.84,Mobile Phone,Credit Card,Laptop & Accessory
54001,0.0,31.0,1.0,22.0,Male,3.0,4.0,3.0,Married,4.0,1.0,15.0,1.7930347840563732,3.0,3.0,282.87,Mobile Phone,Debit Card,Grocery
54002,0.0,1.0,1.0,21.0,Female,3.0,4.0,3.0,Single,3.0,0.0,17.0,2.0,2.0,1.0,140.14,Mobile Phone,Credit Card,Mobile Phone
54003,1.0,1.0,2.0,25.0,Male,3.0,2.0,5.0,Married,2.0,0.0,18.0,2.0,2.0,1.0,154.56,Mobile Phone,UPI,Mobile Phone
54004,1.0,1.0,2.0,20.0,Male,3.0,5.0,5.0,Married,6.0,1.0,16.0,2.0,3.0,1.0,148.35,Phone,UPI,Mobile Phone
54005,0.0,19.0,3.0,9.0,Female,4.0,4.0,3.0,Married,6.0,0.0,23.0,4.0,6.0,8.0,176.54,Mobile Phone,Debit Card,Laptop & Accessory
54006,0.0,10.0,1.0,9.0,Female,4.0,4.0,4.0,Married,6.0,1.0,23.0,1.0,2.0,1.0,194.62,Mobile Phone,UPI,Laptop & Accessory
54007,0.0,17.0,3.0,9.0,Male,4.0,4.0,1.0,Married,3.0,0.0,21.0,6.0,8.0,8.0,181.75,Mobile Phone,Debit Card,Laptop & Accessory
54008,0.0,1.0,1.0,12.0,Female,3.0,4.0,1.0,Single,2.0,1.0,15.0,2.0,2.0,3.0,148.79,Mobile Phone,Debit Card,Mobile Phone
54009,0.0,3.0,1.0,27.0,Male,3.0,4.0,1.0,Married,3.0,0.0,14.0,2.0,4.0,11.0,163.12,Mobile Phone,Credit Card,Mobile Phone
54010,0.0,6.0,3.0,17.0,Male,4.0,4.0,1.0,Single,10.0,0.0,14.0,2.0,2.0,1.0,171.48,Mobile Phone,E wallet,Laptop & Accessory
54011,0.0,16.0,1.0,17.0,Male,3.0,4.0,3.0,Married,5.0,0.0,23.0,2.0,4.0,4.0,154.36,Mobile Phone,COD,Mobile Phone
54012,0.0,21.0,1.0,16.0,Female,4.0,4.0,3.0,Single,6.0,0.0,13.0,2.0,3.0,1.0,146.05,Phone,Debit Card,Mobile Phone
54013,0.0,20.0,1.0,9.0,Male,3.0,4.0,1.0,Married,5.0,0.0,15.0,2.0,5.0,6.517886627384414,210.78,Mobile Phone,Debit Card,Grocery
54014,0.0,2.0,2.0,7.0,Male,3.0,4.0,1.0,Married,3.0,0.0,16.0,1.0,3.0,3.0,152.06,Mobile Phone,Debit Card,Mobile Phone
54015,0.0,3.0,1.0,36.0,Male,4.0,6.0,3.0,Married,10.0,0.0,18.0,2.0,2.0,7.0,188.84,Mobile Phone,Debit Card,Laptop & Accessory
54016,0.0,16.0,1.0,15.0,Male,3.0,4.0,3.0,Single,6.0,0.0,14.0,2.0,2.0,1.0,164.68,Mobile Phone,Debit Card,Mobile Phone
54017,1.0,1.0,3.0,9.0,Male,3.0,5.0,4.0,Single,9.0,1.0,13.0,3.0,3.0,4.073219996003589,224.07,Mobile Phone,E wallet,Laptop & Accessory
54018,0.0,20.0,3.0,10.0,Female,3.0,2.0,5.0,Married,4.0,0.0,13.0,2.0,5.090138751701007,9.0,257.25,Mobile Phone,Cash on Delivery,Grocery
54019,0.0,1.0,3.0,30.0,Female,3.0,5.0,3.0,Married,3.0,0.0,22.0,5.0,6.0,9.0,160.4,Mobile Phone,Credit Card,Laptop & Accessory
54020,0.0,3.0,2.0,13.0,Male,3.0,5.0,4.0,Married,3.0,0.0,12.0,2.0,2.0,1.0,153.04,Mobile Phone,Credit Card,Mobile Phone
54021,0.0,17.0,1.0,13.0,Female,3.0,5.0,3.0,Married,9.0,0.0,16.036022631918385,4.0,7.0,15.0,318.92,Mobile Phone,Credit Card,Others
54022,0.0,22.0,1.0,17.0,Male,4.0,5.0,4.0,Married,6.0,0.0,16.16619070597239,4.0,13.0,10.0,321.65,Mobile Phone,Debit Card,Others
54023,1.0,1.0,1.0,31.0,Male,4.0,5.0,1.0,Single,3.0,1.0,25.0,2.0,2.0,1.0,149.39,Mobile Phone,Debit Card,Mobile Phone
54024,1.0,10.0,3.0,17.0,Female,4.0,4.0,4.0,Married,7.0,0.0,22.0,1.0,2.0,8.0,198.14,Mobile Phone,Debit Card,Grocery
54025,0.0,1.0,1.0,22.0,Female,4.0,5.0,5.0,Married,2.0,0.0,20.0,8.0,8.0,4.0,172.74,Mobile Phone,Debit Card,Mobile Phone
54026,0.0,13.0,1.0,26.0,Male,3.0,4.0,1.0,Married,10.0,0.0,15.0,2.0,3.0,3.0,164.02,Mobile Phone,UPI,Laptop & Accessory
54027,0.0,29.0,1.0,9.0,Male,4.0,5.0,1.0,Married,10.0,0.0,21.0,1.0,2.0,5.0,151.62,Mobile Phone,COD,Mobile Phone
54028,0.0,2.0,3.0,10.0,Female,4.0,4.0,4.0,Married,3.0,0.0,20.0,2.0,2.0,1.0,153.56,Mobile Phone,Credit Card,Mobile Phone
54029,1.0,1.0,3.0,16.0,Male,3.0,4.0,1.0,Single,3.0,0.0,14.0,1.0,2.0,1.0,135.81,Phone,Credit Card,Mobile Phone
54030,1.0,1.0,1.0,14.0,Male,4.0,4.0,4.0,Single,3.0,1.0,24.0,2.0,2.0,1.0,149.72,Mobile Phone,Debit Card,Mobile Phone
54031,0.0,10.0,3.0,17.0,Female,4.0,5.0,3.0,Married,3.0,1.0,14.0,2.0,2.0,8.0,181.73,Mobile Phone,COD,Laptop & Accessory
54032,0.0,5.0,1.0,27.0,Male,3.0,4.0,3.0,Married,3.0,0.0,12.0,1.0,2.0,3.0,166.97,Mobile Phone,Debit Card,Laptop & Accessory
54033,0.0,8.0,3.0,11.0,Male,4.0,4.0,1.0,Married,4.0,1.0,14.0,1.0,2.0,4.755267985497331,222.13,Mobile Phone,Debit Card,Grocery
54034,0.0,3.0,1.0,14.0,Male,3.0,4.0,5.0,Single,5.0,0.0,15.0,1.0,2.0,3.0,145.62,Phone,Debit Card,Mobile Phone
54035,0.0,11.0,1.0,14.0,Male,4.0,4.0,5.0,Married,7.0,1.0,23.0,1.0,2.0,5.0,167.84,Mobile Phone,Credit Card,Laptop & Accessory
54036,0.0,9.0,1.0,23.0,Female,3.0,5.0,4.0,Married,2.0,1.0,12.0,2.0,2.0,3.0,172.88,Mobile Phone,UPI,Laptop & Accessory
54037,0.0,19.0,1.0,32.0,Female,4.0,5.0,1.0,Married,2.0,0.0,14.0,1.0,4.0,9.0,184.06,Mobile Phone,Debit Card,Laptop & Accessory
54038,0.0,10.0,2.0,9.0,Male,4.0,5.0,1.0,Single,3.0,0.0,22.0,2.0,2.0,9.0,163.86,Mobile Phone,UPI,Laptop & Accessory
54039,0.0,14.0,1.0,7.0,Male,4.0,4.0,5.0,Married,4.0,0.0,16.1100405297672,10.0,12.0,17.0,293.23,Mobile Phone,Debit Card,Grocery
54040,0.0,1.0,1.0,7.0,Female,3.0,5.0,3.0,Married,3.0,1.0,14.0,1.0,2.0,1.0,154.33,Mobile Phone,Debit Card,Mobile Phone
54041,0.0,1.0,3.0,9.0,Female,3.0,2.0,3.0,Single,2.0,0.0,15.0,1.0,2.0,8.0,190.0,Mobile Phone,Credit Card,Laptop & Accessory
54042,0.0,22.0,1.0,29.0,Female,3.0,4.0,1.0,Married,5.0,0.0,16.347738534709126,1.0,5.0,8.0,296.74,Mobile Phone,Credit Card,Grocery
54043,0.0,18.0,1.0,7.0,Male,4.0,2.0,5.0,Married,4.0,0.0,16.0,3.0,3.0,3.0,175.33,Mobile Phone,Debit Card,Laptop & Accessory
54044,1.0,1.0,1.0,23.0,Male,3.0,6.0,5.0,Married,3.0,1.0,24.0,4.0,4.0,1.0,148.07,Mobile Phone,COD,Mobile Phone
54045,1.0,20.0,1.0,31.0,Male,4.0,4.0,1.0,Single,3.0,0.0,17.0,1.0,2.0,1.0,150.87,Mobile Phone,Debit Card,Mobile Phone
54046,0.0,10.0,3.0,24.0,Male,3.0,5.0,4.0,Married,4.0,0.0,17.0,2.0,2.0,4.0,180.07,Mobile Phone,E wallet,Laptop & Accessory
54047,0.0,15.0,3.0,15.0,Female,3.0,4.0,4.0,Married,7.0,0.0,22.0,2.0,2.0,5.0,168.93,Mobile Phone,E wallet,Laptop & Accessory
54048,0.0,16.0,1.0,13.0,Male,3.0,4.0,5.0,Married,11.0,0.0,14.0,4.0,6.150362420093626,8.0,258.48,Mobile Phone,Credit Card,Grocery
54049,0.0,5.0,3.0,17.0,Female,3.0,4.0,1.0,Married,4.0,1.0,12.0,1.0,2.0,5.0,190.83,Mobile Phone,Credit Card,Laptop & Accessory
54050,0.0,8.0,3.0,10.0,Female,4.0,5.0,1.0,Married,5.0,1.0,13.0,1.0,2.0,2.0,206.03,Mobile Phone,Credit Card,Laptop & Accessory
54051,0.0,5.0,1.0,11.0,Female,4.0,2.0,3.0,Married,10.0,0.0,13.0,3.0,3.0,3.0,164.78,Mobile Phone,Credit Card,Mobile Phone
54052,0.0,1.0,1.0,13.0,Male,4.0,2.0,1.0,Married,2.0,0.0,19.0,3.0,8.0,8.0,150.44,Mobile Phone,UPI,Mobile Phone
54053,0.0,19.0,1.0,7.0,Male,3.0,4.0,3.0,Single,6.0,0.0,13.0,2.0,2.0,4.0,178.99,Mobile Phone,Credit Card,Laptop & Accessory
54054,0.0,7.0,3.0,17.0,Male,3.0,4.0,3.0,Single,3.0,0.0,15.0,1.0,2.0,10.0,179.87,Mobile Phone,E wallet,Laptop & Accessory
54055,0.0,2.0,3.0,7.0,Male,3.0,5.0,1.0,Married,3.0,1.0,13.0,1.0,2.0,8.0,193.34,Mobile Phone,Debit Card,Laptop & Accessory
54056,1.0,1.0,3.0,31.0,Male,3.0,2.0,5.0,Single,3.0,0.0,18.0,2.0,2.0,1.0,135.91,Mobile Phone,COD,Mobile Phone
54057,0.0,13.0,3.0,28.0,Female,3.0,6.0,3.0,Married,8.0,0.0,20.0,1.0,2.0,3.0,182.36,Mobile Phone,Debit Card,Laptop & Accessory
54058,0.0,1.0,1.0,9.0,Male,3.0,4.0,4.0,Married,3.0,0.0,12.0,2.0,2.0,3.0,147.26,Phone,COD,Mobile Phone
54059,0.0,8.0,1.0,29.0,Male,3.0,5.0,1.0,Married,3.0,1.0,16.0,4.0,7.0,12.0,182.47,Mobile Phone,UPI,Laptop & Accessory
54060,1.0,1.0,3.0,20.0,Female,3.0,4.0,3.0,Single,5.0,1.0,12.0,3.0,3.0,4.89197625051481,223.54,Mobile Phone,E wallet,Laptop & Accessory
54061,0.0,21.0,1.0,21.0,Male,4.0,4.0,4.0,Married,10.0,0.0,19.0,1.0,2.0,8.0,179.67,Mobile Phone,COD,Laptop & Accessory
54062,0.0,30.0,3.0,18.0,Female,3.0,5.0,5.0,Married,6.0,0.0,17.0,1.0,2.0,1.0,178.8,Mobile Phone,E wallet,Laptop & Accessory
54063,0.0,13.0,1.0,16.0,Male,3.0,4.0,5.0,Married,3.0,0.0,26.0,5.0,8.0,10.0,176.51,Mobile Phone,Credit Card,Laptop & Accessory
54064,0.0,12.0,1.0,15.0,Female,3.0,5.0,4.0,Married,3.0,1.0,17.0,2.0,2.0,8.0,146.33,Mobile Phone,Credit Card,Laptop & Accessory
54065,0.0,31.0,3.0,28.0,Female,4.0,4.0,1.0,Married,6.0,1.0,16.483614028159796,2.0,2.0,1.0,303.75,Mobile Phone,Debit Card,Grocery
54066,1.0,1.0,1.0,12.0,Female,3.0,2.0,3.0,Single,5.0,1.0,15.0,1.0,2.0,4.0,149.32,Mobile Phone,Debit Card,Mobile Phone
54067,0.0,12.0,1.0,16.0,Male,4.0,4.0,1.0,Married,4.0,0.0,20.0,2.0,2.0,4.0,172.71,Mobile Phone,Debit Card,Mobile Phone
54068,0.0,23.0,1.0,9.0,Male,3.0,4.0,1.0,Married,5.0,0.0,15.981828068061889,3.0,5.0,4.0,316.61,Mobile Phone,Debit Card,Others
54069,0.0,16.0,3.0,19.0,Male,4.0,4.0,1.0,Married,5.0,1.0,13.0,1.0,2.0,1.0,175.87,Mobile Phone,E wallet,Laptop & Accessory
54070,1.0,1.0,2.0,29.0,Female,3.0,5.0,4.0,Married,3.0,0.0,13.0,2.0,2.0,1.0,153.63,Mobile Phone,UPI,Mobile Phone
54071,0.0,9.0,3.0,25.0,Male,4.0,4.0,5.0,Married,2.0,0.0,17.0,1.0,2.0,5.0,25.0,Mobile Phone,Credit Card,Laptop & Accessory
54072,0.0,2.0,1.0,23.0,Male,3.0,4.0,3.0,Single,3.0,0.0,15.0,1.0,2.0,5.0,146.44,Mobile Phone,Credit Card,Mobile Phone
54073,0.0,5.0,1.0,10.0,Male,3.0,4.0,5.0,Married,3.0,1.0,14.0,1.0,3.0,4.0,155.65,Mobile Phone,Credit Card,Mobile Phone
54074,0.0,10.0,1.0,16.0,Male,4.0,2.0,4.0,Married,3.0,0.0,23.0,2.0,2.0,3.0,153.1,Mobile Phone,Debit Card,Mobile Phone
54075,0.0,8.0,3.0,7.0,Male,3.0,4.0,1.0,Single,3.0,0.0,22.0,2.0,3.0,5.766092883883104,223.88,Mobile Phone,E wallet,Grocery
54076,0.0,8.0,3.0,20.0,Male,3.0,4.0,3.0,Married,3.0,0.0,19.0,2.0,2.0,4.61786989024226,211.28,Mobile Phone,Credit Card,Grocery
54077,0.0,1.0,1.0,7.0,Male,4.0,4.0,5.0,Single,2.0,0.0,14.0,4.0,8.0,7.0,153.67,Mobile Phone,Credit Card,Mobile Phone
54078,0.0,3.0,1.0,7.0,Male,3.0,4.0,5.0,Married,2.0,0.0,13.0,2.0,2.0,3.0,178.73,Mobile Phone,Debit Card,Laptop & Accessory
54079,0.0,6.0,1.0,22.0,Female,3.0,4.0,1.0,Married,7.0,0.0,19.0,1.0,2.0,3.0,191.67,Mobile Phone,Credit Card,Laptop & Accessory
54080,0.0,5.0,1.0,7.0,Male,3.0,6.0,5.0,Married,3.0,0.0,22.0,2.0,9.0,8.0,175.03,Mobile Phone,Debit Card,Laptop & Accessory
54081,1.0,1.0,1.0,24.0,Male,3.0,5.0,1.0,Married,7.0,0.0,13.0,1.0,2.0,4.0,148.67,Phone,COD,Mobile Phone
54082,0.0,12.0,3.0,7.0,Male,3.0,5.0,5.0,Single,6.0,0.0,15.0,1.0,2.0,1.0,153.58,Mobile Phone,Debit Card,Mobile Phone
54083,0.0,9.0,3.0,14.0,Female,3.0,4.0,1.0,Married,3.0,1.0,12.0,2.0,2.0,10.0,177.04,Mobile Phone,Debit Card,Laptop & Accessory
54084,0.0,1.0,3.0,16.0,Male,3.0,4.0,1.0,Single,3.0,0.0,15.0,1.0,2.0,8.0,166.05,Mobile Phone,E wallet,Laptop & Accessory
54085,0.0,6.0,1.0,12.0,Male,3.0,5.0,1.0,Single,10.0,0.0,25.0,1.0,2.0,4.222213988479608,221.79,Mobile Phone,Debit Card,Laptop & Accessory
54086,1.0,1.0,3.0,33.0,Male,4.0,4.0,1.0,Married,3.0,1.0,12.0,1.0,2.0,9.0,181.17,Mobile Phone,E wallet,Laptop & Accessory
54087,1.0,17.0,3.0,31.0,Male,4.0,4.0,5.0,Single,8.0,1.0,14.0,3.0,3.0,4.362163772310892,229.48,Mobile Phone,Debit Card,Grocery
54088,0.0,28.0,1.0,16.0,Female,4.0,4.0,3.0,Married,5.0,0.0,12.0,1.0,3.0,4.0,153.97,Mobile Phone,Debit Card,Laptop & Accessory
54089,0.0,7.0,1.0,14.0,Male,3.0,4.0,3.0,Married,3.0,0.0,21.0,3.0,3.0,9.0,184.68,Mobile Phone,Debit Card,Laptop & Accessory
54090,0.0,17.0,1.0,18.0,Male,2.0,4.0,3.0,Married,3.0,0.0,18.0,2.0,2.0,10.0,200.1,Mobile Phone,Debit Card,Grocery
54091,0.0,12.0,2.0,7.0,Male,3.0,4.0,4.0,Married,2.0,1.0,12.0,2.0,2.0,3.0,154.91,Mobile Phone,UPI,Mobile Phone
54092,0.0,29.0,2.0,33.0,Male,4.0,2.0,4.0,Married,6.0,1.0,16.10160991398239,2.0,2.0,5.0,321.36,Mobile Phone,UPI,Others
54093,0.0,5.0,1.0,9.0,Female,3.0,6.0,1.0,Married,3.0,1.0,12.0,2.0,2.0,1.0,136.29,Phone,Credit Card,Mobile Phone
54094,0.0,13.0,3.0,22.0,Male,4.0,4.0,5.0,Single,2.0,0.0,13.0,5.0,8.157215405577368,11.0,258.41,Mobile Phone,E wallet,Grocery
54095,0.0,16.0,1.0,30.0,Male,3.0,5.0,3.0,Single,3.0,0.0,13.0,3.0,4.0,8.0,168.32,Mobile Phone,Debit Card,Laptop & Accessory
54096,0.0,5.0,1.0,17.0,Female,3.0,4.0,3.0,Married,6.0,0.0,21.0,4.0,6.486399194424822,9.0,235.31,Mobile Phone,Credit Card,Grocery
54097,0.0,28.0,1.0,17.0,Female,4.0,4.0,5.0,Single,8.0,1.0,20.0,1.0,2.0,5.0,169.4,Mobile Phone,Credit Card,Laptop & Accessory
54098,0.0,1.0,1.0,7.0,Male,3.0,5.0,3.0,Single,3.0,0.0,13.0,2.0,2.0,3.0,171.17,Mobile Phone,Debit Card,Laptop & Accessory
54099,0.0,1.0,1.0,19.0,Male,4.0,4.0,1.0,Single,3.0,0.0,14.0,2.0,2.0,5.0,151.47,Mobile Phone,UPI,Mobile Phone
54100,0.0,14.0,1.0,18.0,Female,4.0,4.0,3.0,Married,3.0,0.0,12.0,3.0,10.0,5.0,188.23,Mobile Phone,COD,Laptop & Accessory
54101,0.0,14.0,3.0,9.0,Female,4.0,4.0,4.0,Married,5.0,0.0,15.0,2.0,6.0,11.0,181.77,Mobile Phone,E wallet,Laptop & Accessory
54102,0.0,1.0,2.0,9.0,Female,3.0,4.0,4.0,Married,6.0,0.0,15.0,1.0,2.0,3.0,146.87,Phone,UPI,Mobile Phone
54103,0.0,4.0,1.0,7.0,Male,4.0,4.0,4.0,Married,3.0,0.0,14.0,1.0,2.0,8.0,162.48,Mobile Phone,Credit Card,Mobile Phone
54104,0.0,1.0,1.0,9.0,Male,3.0,4.0,3.0,Married,8.0,1.0,20.0,1.0,2.0,3.0,164.77,Mobile Phone,UPI,Mobile Phone
54105,0.0,21.0,1.0,32.0,Male,3.0,4.0,3.0,Single,4.0,0.0,24.0,2.0,13.0,11.692071283262097,211.33,Mobile Phone,Credit Card,Grocery
54106,0.0,7.0,1.0,7.0,Male,3.0,5.0,3.0,Married,3.0,0.0,13.0,1.0,2.0,1.0,145.08,Mobile Phone,Credit Card,Mobile Phone
54107,0.0,12.0,3.0,7.0,Male,3.0,4.0,4.0,Married,2.0,0.0,16.0,5.0,6.0,9.0,169.4,Mobile Phone,Debit Card,Laptop & Accessory
54108,0.0,5.0,3.0,9.0,Male,3.0,4.0,3.0,Married,2.0,0.0,20.0,2.0,2.0,3.0,155.67,Mobile Phone,Debit Card,Mobile Phone
54109,0.0,12.0,1.0,13.0,Male,4.0,5.0,3.0,Married,4.0,0.0,12.0,3.0,8.0,8.0,178.21,Mobile Phone,Debit Card,Laptop & Accessory
54110,0.0,16.0,1.0,25.0,Male,3.0,4.0,5.0,Married,8.0,1.0,18.0,1.0,2.0,3.0,179.1,Mobile Phone,Debit Card,Laptop & Accessory
54111,0.0,15.0,1.0,7.0,Male,4.0,4.0,1.0,Married,5.0,0.0,23.0,1.0,2.0,1.0,152.82,Mobile Phone,Debit Card,Mobile Phone
54112,0.0,21.0,1.0,7.0,Female,4.0,4.0,4.0,Married,2.0,0.0,19.0,1.0,4.402419089221091,13.0,244.57,Mobile Phone,Credit Card,Grocery
54113,0.0,9.0,1.0,18.0,Male,3.0,4.0,3.0,Married,9.0,1.0,12.0,1.0,3.0,3.0,151.6,Mobile Phone,Credit Card,Mobile Phone
54114,0.0,1.0,1.0,7.0,Male,4.0,4.0,3.0,Single,2.0,0.0,13.0,1.0,2.0,3.0,158.75,Mobile Phone,Debit Card,Mobile Phone
54115,0.0,9.0,1.0,16.0,Male,3.0,4.0,3.0,Single,3.0,0.0,20.0,1.0,2.0,9.0,175.98,Mobile Phone,Credit Card,Laptop & Accessory
